"target_id","target_label","target_k","target_a","target_b","tau","query","method","mu_true","mu_hat","error","abs_error","sq_error"
1,"B1 (4,2)",1,5,2,0.316227766016838,21,"Tensor-pooled",-0.121589230863821,-0.115247554181464,0.00634167668235751,0.00634167668235751,4.02168631435569e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,22,"Tensor-pooled",-0.00236576001018693,-0.00475168103247073,-0.0023859210222838,0.0023859210222838,5.69261912457579e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,23,"Tensor-pooled",-0.0237029433344623,-0.0158267574716464,0.00787618586281586,0.00787618586281586,6.20343037456204e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,24,"Tensor-pooled",-0.00453536144031909,-0.0056384189092984,-0.00110305746897931,0.00110305746897931,1.21673577987103e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,25,"Tensor-pooled",-0.0490078790437524,-0.0428184080989273,0.00618947094482501,0.00618947094482501,3.8309550576833e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,26,"Tensor-pooled",0.0780130557921778,0.0723801279031842,-0.00563292788899353,0.00563292788899353,3.17298766026011e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,27,"Tensor-pooled",0.0427552645026609,0.0478086353489734,0.00505337084631252,0.00505337084631252,2.55365569103613e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,28,"Tensor-pooled",-0.00132104785944511,0.00543127714383413,0.00675232500327924,0.00675232500327924,4.559389294991e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,29,"Tensor-pooled",-0.0278544138623692,-0.0283514413105244,-0.000497027448155211,0.000497027448155211,2.47036284219681e-07
1,"B1 (4,2)",1,5,2,0.316227766016838,30,"Tensor-pooled",0.0167152245544557,0.0181616444343834,0.00144641987992776,0.00144641987992776,2.09213046905023e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,31,"Tensor-pooled",-0.0110961310618122,-0.0191146493667591,-0.00801851830494689,0.00801851830494689,6.42966358067684e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,32,"Tensor-pooled",-0.0612885132313078,-0.0589398564608427,0.00234865677046515,0.00234865677046515,5.51618862545178e-06
